address	value
100ff616	?Get_DIB_Handle@FG_MemBuffer@@QAEJPAPAX@Z
100ff642	?Read@FG_Thumb@@QAEJPAVFG_Preview@@J@Z
100ff66c	?Calc_ToneCurveFromBCG@FG_Adjust@@SAHPAEKKN@Z
100ff69c	?Calc_FinalToneCurve@FG_Adjust@@SAJPAEPAUFG_TonePar@@@Z
100ff6d6	?Calc_HighlightShadowCurve@FG_Adjust@@SAHPAEKKKPAKJ@Z
100ff70e	?Get_Histogram@FG_Preview@@QAEJPAUtagRECT@@PAK1111@Z
100ff746	?Get_DefaultCapability@FG_Twain@@QAEJJPAX@Z
100ff774	?RectOnRect@CDRect@@QAE_NAAV1@@Z
100ff798	?Calc_MultiCrop2_BaseGamma@FG_Preview@@QAEJPAUMC_PICTURE_INFO@@@Z
100ff7dc	?Rotation_RectTypeOf8@@YAXPAUtagRECT@@JJJ@Z
100ff80a	?Recover_BackImage@FG_Preview@@QAEJPAUtagRECT@@@Z
100ff83e	??1FG_ColorGear@@QAE@XZ
100ff858	?GetColorGearList@FG_ColorGear@@QAEJPAX@Z
100ff884	?ColorGearList@FG_ColorGear@@QAEJPAK0H@Z
100ff8b0	??0FG_ColorGear@@QAE@XZ
100ff8ca	?fg_DoCalibration@@YAJJPAUHWND__@@PAPAXH@Z
100ff8f8	?Get_AutomaticCropArea@@YAJPAVCDRect@@JJKJ@Z
100ff928	?Unlock_AG@FG_Preview@@QAEJXZ
100ff948	?Send_CloseUIRequest@FG_Twain@@QAEXXZ
100ff970	?Set_TPUMode@FG_Preview@@QAEJPAVFG_ScanParam@@@Z
100ff9a4	?Filter_RACS@FG_Adjust@@2PAVFG_Filter_RACS@@A
100ff9d4	?Clear@FG_Preview@@QAEJJ@Z
100ff9f2	?Get_AutoCrop@FG_Preview@@QAEJPAUtagRECT@@@Z
100ffa22	??1FG_Thumb@@QAE@XZ
100ffa38	??0FG_Thumb@@QAE@XZ
100ffa4e	?Get_Color2@FG_Preview@@QAEJJJPAK0H@Z
100ffa76	?Load_2ndGamma@FG_Preview@@QAEJPB_W@Z
100ffa9e	?FgRiff_Set@@YAJPB_WPBDPAXJ@Z
100ffabe	?Update_ScanParam@FG_Thumb@@QAEJPAVFG_ScanParam@@J@Z
100ffaf6	??1FG_File@@QAE@XZ
100ffb0c	?Close@FG_File@@QAEJXZ
100ffb26	?FgRiff_Set@@YAJPAVFG_File@@PBDPAXJ@Z
100ffb4e	?Create@FG_File@@QAEJPB_W@Z
100ffb6c	?Open@FG_File@@QAEJPB_W@Z
100ffb88	?Load_AG@FG_Preview@@QAEJPB_W@Z
100ffbaa	?Init_MultiMarquee@FG_Preview@@QAEJPAVFG_ScanParam@@J@Z
100ffbe4	?End_MultiMarquee@FG_Preview@@QAEJXZ
100ffc0c	?Create_CropeedDispImage@FG_Preview@@QAEJPAVFG_ScanParam@@@Z
100ffc4c	?Calc_BaseGamma@FG_Preview@@QAEJPAVFG_ScanParam@@PAUtagRECT@@@Z
100ffc8e	?TranslatePxelTypeToBppAndClass@FG_Twain@@QAEJKPAK0@Z
100ffcc6	?Has_CapabilityChanged@FG_Twain@@QAE_NJ@Z
100ffcf2	?Load@FG_Thumb@@QAEJPB_WPAXJ@Z
100ffd14	?Save@FG_Thumb@@QAEJPB_WPAXJ@Z
100ffd36	?Set_LampOffTime@FG_Scanner@@QAEJJ@Z
100ffd5e	?Write@FG_File@@QAEJPAXI@Z
100ffd7c	?Read@FG_File@@QAEJPAXI@Z
100ffd98	?Save_2ndGamma@FG_Preview@@QAEJPB_W@Z
100ffdc0	?Check_CropIsEnabled@FG_Preview@@QAE_NPAUtagRECT@@@Z
100ffdf8	?Get_STADStatus@FG_Preview@@QAEHXZ
100ffe1e	?Get_CropRect@FG_Preview@@QAE?AUtagRECT@@XZ
100ffe4c	?get_gammatbl@FG_Filter_RACS@@QAEPAXXZ
100ffe76	?Reset_BaseGamma@FG_Preview@@QAEJJ@Z
100ffe9e	?fg_Set_ScanInfo@@YAJPAUHWND__@@PAVFG_ScanParam@@JJ@Z
100ffed6	??0FG_ScanParam@@QAE@XZ
100ffef0	?m_nProductID@FG_Scanner@@0KA
100fff10	?Close@FG_Thumb@@QAEJJ@Z
100fff2c	?ChangeThumbnailOutputSize@FG_Thumb@@QAEXPAUFG_ThumbInfo@@J@Z
100fff6c	?Open@FG_Thumb@@QAEJPAUHWND__@@PAUFG_ThumbInfo@@JJPB_WJ_N@Z
100fffaa	?Get_FrameSize@FG_Preview@@QAEJPAVCDRect@@PAJ1J@Z
100fffde	?End@FG_Preview@@QAEJXZ
100ffff8	?Read@FG_Preview@@QAEJPAJ@Z
10100016	?Start@FG_Preview@@QAEJPAUHWND__@@PAVFG_ScanParam@@J@Z
10100050	?Init_ToneParam@FG_ScanParam@@QAEXXZ
10100078	?Save_RawPreview@FG_Preview@@QAEJPB_W@Z
101000a2	?Reset_LivePreview@FG_Preview@@QAEJXZ
101000ca	??0CDRect@@QAE@XZ
101000de	?FgRiff_Get@@YAJPB_WPBDPAXJ@Z
101000fe	?get_buffer@FG_Filter_RACS@@QAEPAXXZ
10100126	??1FG_Zoom@@UAE@XZ
1010013c	?Close@FG_Zoom@@QAEJXZ
10100156	?Read@FG_Zoom@@QAEJPAXPAJ@Z
10100174	?Send@FG_Zoom@@QAEJPAXPAJ@Z
10100192	?Convert_Bpp@FG_Adjust@@SAJPAXJ0JJK@Z
101001ba	?Open@FG_Zoom@@QAEJJJJJJ@Z
101001d8	??0FG_Zoom@@QAE@XZ
101001ec	TPM.dll
101001f6	SizeofResource
10100208	LockResource
10100218	LoadResource
10100228	FindResourceW
10100238	CloseHandle
10100246	GetExitCodeThread
1010025a	WaitForSingleObject
10100270	MultiByteToWideChar
10100286	lstrcpyW
10100292	GlobalFree
101002a0	GlobalUnlock
101002b0	GlobalLock
101002be	GlobalAlloc
101002cc	lstrcmpiW
101002d8	GetSystemDefaultLCID
101002f0	GetModuleHandleA
10100304	GetModuleHandleW
10100318	GetProcAddress
1010032a	GetFileAttributesW
10100340	GetVersion
1010034e	LoadLibraryW
1010035e	GetLastError
1010036e	SetLastError
1010037e	GetModuleFileNameW
10100394	OutputDebugStringA
101003aa	lstrlenW
101003b6	Sleep
101003be	lstrcatW
101003ca	GetTickCount
101003da	OpenEventW
101003e8	CreateEventW
101003f8	SetEvent
10100404	LoadLibraryA
10100414	FreeLibrary
10100422	GetVersionExW
10100432	lstrcmpW
1010043e	DeleteFileW
1010044c	ResetEvent
1010045a	GetDriveTypeW
1010046a	GetTempFileNameW
1010047e	GetWindowsDirectoryW
10100496	LocalFree
101004a2	FormatMessageW
101004b4	GetDiskFreeSpaceExW
101004ca	MoveFileW
101004d6	GetCurrentProcess
101004ea	GetLocaleInfoW
101004fc	GetLocaleInfoA
1010050e	GetTempPathW
1010051e	CopyFileW
1010052a	FindClose
10100536	FindFirstFileW
10100548	FreeResource
10100558	CreateDirectoryW
1010056c	GetVolumeInformationW
10100584	GetSystemDefaultLangID
1010059e	GetUserDefaultLangID
101005b6	GetPrivateProfileStringW
101005d2	GlobalReAlloc
101005e2	CreateFileW
101005f0	WritePrivateProfileStringW
1010060e	DeleteCriticalSection
10100626	LeaveCriticalSection
1010063e	EnterCriticalSection
10100656	UnmapViewOfFile
10100668	MapViewOfFile
10100678	OpenFileMappingW
1010068c	InitializeCriticalSection
101006a8	WideCharToMultiByte
101006be	GetVersionExA
101006ce	CompareStringW
101006e0	GlobalDeleteAtom
101006f4	GlobalFindAtomW
10100706	GlobalAddAtomW
10100718	GetCurrentThreadId
1010072e	MulDiv
10100738	GlobalGetAtomNameW
1010074e	GetCurrentProcessId
10100764	InterlockedDecrement
1010077c	VirtualProtect
1010078e	InterlockedExchange
101007a4	CompareStringA
101007b6	lstrcmpA
101007c2	EnumResourceLanguagesW
101007dc	ConvertDefaultLocale
101007f4	GetCurrentThread
10100808	lstrlenA
10100814	FileTimeToSystemTime
1010082c	FileTimeToLocalFileTime
10100846	GetFileSize
10100854	GetFileTime
10100862	LocalAlloc
10100870	TlsGetValue
1010087e	GlobalHandle
1010088e	TlsAlloc
1010089a	TlsSetValue
101008a8	LocalReAlloc
101008b8	TlsFree
101008c2	SetErrorMode
101008d2	GlobalFlags
101008e0	InterlockedIncrement
101008f8	GetThreadLocale
1010090a	FindResourceExW
1010091c	GetFullPathNameW
10100930	ReadFile
1010093c	WriteFile
10100948	SetFilePointer
1010095a	FlushFileBuffers
1010096e	LockFile
1010097a	UnlockFile
10100988	SetEndOfFile
10100998	DuplicateHandle
101009aa	RtlUnwind
101009b6	ExitThread
101009c4	CreateThread
101009d4	TerminateProcess
101009e8	UnhandledExceptionFilter
10100a04	SetUnhandledExceptionFilter
10100a22	IsDebuggerPresent
10100a36	RaiseException
10100a48	HeapFree
10100a54	HeapAlloc
10100a60	GetCommandLineA
10100a72	GetProcessHeap
10100a84	GetSystemTimeAsFileTime
10100a9e	HeapReAlloc
10100aac	ExitProcess
10100aba	HeapSize
10100ac6	VirtualAlloc
10100ad6	GetSystemInfo
10100ae6	VirtualQuery
10100af6	GetCPInfo
10100b02	GetACP
10100b0c	GetOEMCP
10100b18	IsValidCodePage
10100b2a	GetConsoleCP
10100b3a	GetConsoleMode
10100b4c	HeapDestroy
10100b5a	HeapCreate
10100b68	VirtualFree
10100b76	GetStdHandle
10100b86	GetModuleFileNameA
10100b9c	GetUserDefaultLCID
10100bb2	EnumSystemLocalesA
10100bc8	IsValidLocale
10100bd8	GetStringTypeA
10100bea	GetStringTypeW
10100bfc	SetHandleCount
10100c0e	GetFileType
10100c1c	GetStartupInfoA
10100c2e	FreeEnvironmentStringsA
10100c48	GetEnvironmentStrings
10100c60	FreeEnvironmentStringsW
10100c7a	GetEnvironmentStringsW
10100c94	QueryPerformanceCounter
10100cae	GetTimeZoneInformation
10100cc8	LCMapStringA
10100cd8	LCMapStringW
10100ce8	SetStdHandle
10100cf8	WriteConsoleA
10100d08	GetConsoleOutputCP
10100d1e	WriteConsoleW
10100d2e	CreateFileA
10100d3c	SetEnvironmentVariableA
10100d54	KERNEL32.dll
10100d64	EnableWindow
10100d74	GetFocus
10100d80	BringWindowToTop
10100d94	LoadIconW
10100da0	ReleaseDC
10100dac	GetDC
10100db4	PtInRect
10100dc0	SetRect
10100dca	InflateRect
10100dd8	FillRect
10100de4	GetClientRect
10100df4	InvalidateRect
10100e06	GetParent
10100e12	DeferWindowPos
10100e24	GetSysColor
10100e32	LoadBitmapW
10100e40	SendMessageW
10100e50	ScreenToClient
10100e62	UpdateWindow
10100e72	GetCapture
10100e80	SetCapture
10100e8e	LoadCursorW
10100e9c	IsWindow
10100ea8	ReleaseCapture
10100eba	SetCursor
10100ec6	GetCursorPos
10100ed6	GetWindowRect
10100ee6	IsWindowVisible
10100ef8	SetWindowPos
10100f08	GetSystemMetrics
10100f1c	OffsetRect
10100f2a	DrawIcon
10100f36	MoveWindow
10100f44	MapWindowPoints
10100f56	DrawTextW
10100f62	GetDlgItem
10100f70	EnableMenuItem
10100f82	GetSystemMenu
10100f92	DispatchMessageW
10100fa6	TranslateMessage
10100fba	PeekMessageW
10100fca	GetSysColorBrush
10100fde	GetWindowLongW
10100ff0	GetDlgCtrlID
10101000	SetRectEmpty
10101010	PostMessageW
10101020	SendDlgItemMessageW
10101036	SetDlgItemTextW
10101048	GetClassNameW
10101058	GetWindow
10101064	GetScrollPos
10101074	SetScrollPos
10101084	ShowScrollBar
10101094	ShowWindow
101010a2	EnumChildWindows
101010b6	IsRectEmpty
101010c4	LoadImageW
101010d2	WindowFromPoint
101010e4	CopyRect
101010f0	IsWindowEnabled
10101102	DrawTextExW
10101110	DestroyWindow
10101120	SetWindowLongW
10101132	IsDialogMessageW
10101146	SetWindowTextW
10101158	wsprintfW
10101164	DefWindowProcW
10101176	RegisterClassW
10101188	CreateWindowExW
1010119a	CreateDialogParamW
101011b0	SetTimer
101011bc	EndPaint
101011c8	BeginPaint
101011d6	SetFocus
101011e2	ClientToScreen
101011f4	AppendMenuW
10101202	IsIconic
1010120e	RedrawWindow
1010121e	GetClassInfoW
1010122e	IsZoomed
1010123a	GetNextDlgTabItem
1010124e	GetAsyncKeyState
10101262	TranslateAcceleratorW
1010127a	LoadAcceleratorsW
1010128e	SetCursorPos
1010129e	IntersectRect
101012ae	GetUpdateRect
101012be	KillTimer
101012ca	SetLayeredWindowAttributes
101012e8	AdjustWindowRectEx
101012fe	GetDoubleClickTime
10101314	DrawFocusRect
10101324	DrawFrameControl
10101338	DrawEdge
10101344	ValidateRect
10101354	EndDialog
10101360	IsDlgButtonChecked
10101376	EqualRect
10101382	DestroyMenu
10101390	TrackPopupMenu
101013a2	InsertMenuW
101013b0	CreatePopupMenu
101013c2	SystemParametersInfoW
101013da	DrawStateW
101013e8	FrameRect
101013f4	GetWindowDC
10101402	TrackMouseEvent
10101414	GetWindowTextW
10101426	SetForegroundWindow
1010143c	GetDesktopWindow
10101450	GetComboBoxInfo
10101462	DialogBoxParamW
10101474	GetMessageW
10101482	LoadStringW
10101490	MessageBoxExW
101014a0	GetDialogBaseUnits
101014b6	CreateDialogIndirectParamW
101014d4	SetActiveWindow
101014e6	GetActiveWindow
101014f8	GetWindowPlacement
1010150e	SystemParametersInfoA
10101526	CallWindowProcW
10101538	SetScrollInfo
10101548	GetScrollInfo
10101558	GetClassInfoExW
1010156a	MessageBoxW
10101578	GetMenuItemCount
1010158c	GetMenuItemID
1010159c	GetSubMenu
101015aa	GetMenu
101015b4	GetScrollRange
101015c6	GetKeyState
101015d4	ScrollWindow
101015e4	GetMessagePos
101015f4	GetMessageTime
10101606	UnhookWindowsHookEx
1010161c	GetTopWindow
1010162c	EndDeferWindowPos
10101640	BeginDeferWindowPos
10101656	GetLastActivePopup
1010166c	GetForegroundWindow
10101682	GetWindowTextLengthW
1010169a	RemovePropW
101016a8	GetPropW
101016b4	SetPropW
101016c0	GetClassLongW
101016d0	CallNextHookEx
101016e2	SetWindowsHookExW
101016f6	IsChild
10101700	WinHelpW
1010170c	SendDlgItemMessageA
10101722	RegisterWindowMessageW
1010173c	CheckMenuItem
1010174c	GetMenuState
1010175c	ModifyMenuW
1010176a	GetMenuCheckMarkDimensions
10101788	SetMenuItemBitmaps
1010179e	CheckDlgButton
101017b0	CheckRadioButton
101017c4	GetDlgItemTextW
101017d6	SetDlgItemInt
101017e6	SetMenu
101017f0	InsertMenuItemW
10101802	GetWindowThreadProcessId
1010181e	LoadMenuW
1010182a	ReuseDDElParam
1010183c	UnpackDDElParam
1010184e	TabbedTextOutW
10101860	GrayStringW
1010186e	GetMenuItemInfoW
10101882	MapDialogRect
10101892	PostQuitMessage
101018a4	ShowOwnedPopups
101018b6	SetWindowContextHelpId
101018d0	UnregisterClassW
101018e4	CharUpperW
101018f2	CharNextW
101018fe	CopyAcceleratorTableW
10101916	InvalidateRgn
10101926	GetNextDlgGroupItem
1010193c	MessageBeep
1010194a	RegisterClipboardFormatW
10101966	PostThreadMessageW
1010197a	USER32.dll
10101988	GetDeviceCaps
10101998	CreatePen
101019a4	CreateSolidBrush
101019b8	CreateCompatibleBitmap
101019d2	GetObjectW
101019e0	CreateCompatibleDC
101019f6	Rectangle
10101a02	RoundRect
10101a0e	BitBlt
10101a18	DeleteObject
10101a28	PatBlt
10101a32	SetPixel
10101a3e	SelectObject
10101a4e	CreateFontIndirectW
10101a64	TextOutW
10101a70	GetTextExtentPoint32W
10101a88	DeleteDC
10101a94	SetBkMode
10101aa0	CreateDIBSection
10101ab4	SetLayout
10101ac0	GetTextMetricsW
10101ad2	LineTo
10101adc	MoveToEx
10101ae8	SetWindowOrgEx
10101b00	GetPixel
10101b0c	SetTextColor
10101b1c	CreatePatternBrush
10101b32	SetBrushOrgEx
10101b42	ExcludeClipRect
10101b54	CreateBitmap
10101b64	SetBkColor
10101b72	StretchBlt
10101b80	SetStretchBltMode
10101b94	SetDIBits
10101ba0	GetDIBits
10101bac	SetDIBitsToDevice
10101bc0	CreateDIBitmap
10101bd2	RealizePalette
10101be4	GetClipBox
10101bf2	SaveDC
10101bfc	RestoreDC
10101c08	SetROP2
10101c12	SetMapMode
10101c20	GetViewportExtEx
10101c34	GetWindowExtEx
10101c46	PtVisible
10101c52	RectVisible
10101c60	ExtTextOutW
10101c6e	Escape
10101c78	SetViewportOrgEx
10101c8c	OffsetViewportOrgEx
10101ca2	SetViewportExtEx
10101cb6	ScaleViewportExtEx
10101ccc	SetWindowExtEx
10101cde	ScaleWindowExtEx
10101cf2	ExtSelectClipRgn
10101d06	GetStockObject
10101d18	CreateRectRgnIndirect
10101d30	GetMapMode
10101d3e	EnumFontFamiliesExW
10101d54	GetBkColor
10101d62	GetTextColor
10101d72	GetRgnBox
10101d7c	GDI32.dll
10101d88	TransparentBlt
10101d9a	AlphaBlend
10101da6	MSIMG32.dll
10101db4	GetFileTitleW
10101dc2	COMDLG32.dll
10101dd2	ClosePrinter
10101de2	DocumentPropertiesW
10101df8	OpenPrinterW
10101e06	WINSPOOL.DRV
10101e16	RegCloseKey
10101e24	RegSetValueExW
10101e36	RegOpenKeyExW
10101e46	RegQueryValueExW
10101e5a	RegCreateKeyExW
10101e6c	RegDeleteValueW
10101e7e	RegEnumValueW
10101e8e	RegFlushKey
10101e9c	RegOpenKeyW
10101eaa	RegDeleteKeyW
10101eba	RegEnumKeyW
10101ec8	RegQueryValueW
10101ed8	ADVAPI32.dll
10101ee8	ShellExecuteW
10101ef8	SHGetSpecialFolderPathW
10101f12	SHGetPathFromIDListW
10101f2a	SHGetMalloc
10101f38	SHBrowseForFolderW
10101f4e	DragFinish
10101f5c	DragQueryFileW
10101f6c	SHELL32.dll
10101f7a	PathAddBackslashW
10101f8e	PathRemoveBackslashW
10101fa6	PathFindExtensionW
10101fbc	PathFindFileNameW
10101fd0	PathStripToRootW
10101fe4	PathIsUNCW
10101ff0	SHLWAPI.dll
10101ffe	OleUIBusyW
1010200a	oledlg.dll
10102018	CoTaskMemFree
10102028	CoTaskMemAlloc
1010203a	CLSIDFromProgID
1010204c	CLSIDFromString
1010205e	CoGetClassObject
10102072	StgOpenStorageOnILockBytes
10102090	StgCreateDocfileOnILockBytes
101020b0	CreateILockBytesOnHGlobal
101020cc	OleUninitialize
101020de	CoFreeUnusedLibraries
101020f6	OleInitialize
10102106	CoRevokeClassObject
1010211c	OleIsCurrentClipboard
10102134	OleFlushClipboard
10102148	CoRegisterMessageFilter
10102160	ole32.dll
1010216a	OLEAUT32.dll
1010217a	MCIWndCreateW
1010218a	DrawDibDraw
10102198	DrawDibBegin
101021a8	DrawDibClose
101021b8	DrawDibOpen
101021c4	MSVFW32.dll
101021d2	mciSendCommandW
101021e2	WINMM.dll
101021ee	UnregisterClassA
1010223c	SGUI.dll
10102245	ProgressEntry
10102253	UiEntry
101030f4	.?AVCAboutDlg@@
1010310c	.?AVCDialog@@
10103124	.?AVCWnd@@
10103138	.?AVCCmdTarget@@
10103154	.?AVCObject@@
1010325c	.?AVCColorSampleMainFrame@@
10103280	.?AVCFrameWnd@@
10103298	.PAVCException@@
101033a4	.?AVCGdiObject@@
101033c0	.?AVCPen@@
101033d4	.?AVCBrush@@
101033ec	.?AVCBitmap@@
10103404	.?AVCColorSampleView@@
10103514	.?AVCButton@@
1010352c	.?AVCCtrlColCheck@@
10103634	.?AVCCurveEditWnd@@
1010373c	.?AVCDlgAskAutoClose@@
1010384c	.?AVCDlgAskTemplate@@
1010395c	.?AVCStatic@@
10103974	.?AVCEdit@@
10103988	.?AVCDlgDiagnostic@@
10103aac	.?AVCListBox@@
10103ac4	.?AVCDlgFavoriteSetting@@
10103bec	.?AVCDlgFavoriteToneAdjSetting@@
10103d04	.?AVCDlgIndexScan@@
10103d20	.PAVCMemoryException@@
10103d40	.?AVCFont@@
101053a0	.?AVCScrollBar@@
101053bc	.?AVCDlgInformation@@
101054cc	.?AVCDlgMessage@@
101055e4	.?AVCDlgOpenSideSetting@@
1010571c	.?AVCDlgOutputSettings@@
1010582c	.?AVCDlgPreference@@
1010584c	.?AVCPropertySheet@@
1010595c	.?AVCProgressCtrl@@
10105978	.?AVCDlgProgress@@
10105a84	.?AVCDlgScanResult@@
10105b94	frame
10105fe4	frame
10106f04	.?AVFG_Progress@@
10107014	.?AVCMainBase@@
1010702c	.?AVCView@@
1010712c	.?AVCMainFrame@@
10107244	.?AVCTabCtrl@@
1010725c	.?AVCMainSheet@@
101078e8	.?AVCMainTool@@
10107a0c	.?AV?$CList@UFG_FrameInfo@@AAU1@@@
10107a38	.?AVCMainView2@@
10107b44	.?AVCMyButton@@
10107c4c	.?AVbad_alloc@std@@
10107c68	.?AVexception@std@@
10107c84	.?AVCMyComboBox@@
10107ca0	.?AVCComboBox@@
10107cb8	.?AVlogic_error@std@@
10107cd8	.?AVlength_error@std@@
10107de4	.?AVCMyDrawTheme@@
10107eec	.?AVCMyEdit@@
101081d8	.?AVCPageColorSample@@
10108934	.?AVCSpinButtonCtrl@@
10108954	.?AVCPageMain2@@
10108970	.?AVCPropertyPage@@
10108bb4	.?AVCPageMain2_Sub@@
10108cc4	.?AVCPageMain2_SubFrame@@
10108dec	.?AVCPageMultiScan@@
101091a8	.?AVCPageSimple2@@
10109340	.?AVCPageThumbWizard@@
10109474	.?AVCPageToneBC@@
101095b4	.?AVCPageToneCB@@
101096cc	.?AVCPageToneCV@@
101097e4	.?AVCPageToneFH@@
10109914	.?AVCHistogramControls@@
10109938	.?AVCPageToneHS@@
10109a5c	.?AVCPageToneTH@@
10109b74	.?AVCPicWnd@@
10109cac	.?AVCPrefColorSetting@@
10109de4	.?AVCPrefPreview@@
10109f34	.?AVCPrefScan@@
1010a06c	.?AVCPrefScanner@@
1010a090	.?AVCSGButton@@
1010a284	.?AVCShieldWnd@@
1010c528	.?AV?$CMap@PAXPAXHH@@
1010c548	.?AVCTheApp@@
1010c560	.?AVCWinApp@@
1010c578	.?AVCWinThread@@
1010c684	.?AVUI_Progress@@
1010c78c	.?AVCGammaWnd@@
1010c7a4	.?AVCMyToneSliderCtrl@@
1010c800	.?AVAssociation@@
1010c81c	.?AVAssociationSet@@
1010c8dc	.?AVXAccessible@CWnd@@
1010c8fc	.?AVXAccessibleServer@CWnd@@
1010c924	.?AVCTestCmdUI@@
1010c940	.?AVCCmdUI@@
1010c958	.?AV_AFX_HTMLHELP_STATE@@
1010c97c	.?AVCNoTrackObject@@
1010c99c	.PAVCUserException@@
1010c9c0	.?AV?$IAccessibleProxyImpl@VCAccessibleProxy@ATL@@@ATL@@
1010ca04	.?AUIAccessible@@
1010ca20	.?AUIDispatch@@
1010ca38	.?AUIUnknown@@
1010ca50	.?AUIAccessibleProxy@@
1010ca70	.?AV?$CMFCComObject@VCAccessibleProxy@ATL@@@@
1010caa8	.?AVCAccessibleProxy@ATL@@
1010cad0	.?AV?$CComObjectRootEx@VCComSingleThreadModel@ATL@@@ATL@@
1010cb14	.?AVCComObjectRootBase@ATL@@
1010cb3c	.?AUIOleWindow@@
1010cb64	.PAVCSimpleException@@
1010cb84	.PAVCObject@@
1010cb9c	.PAX
1010cbac	.PAVCNotSupportedException@@
1010cbd4	.PAVCInvalidArgException@@
1010cbf8	.?AVCMemoryException@@
1010cc18	.?AVCSimpleException@@
1010cc38	.?AVCException@@
1010cc54	.?AVCNotSupportedException@@
1010cc7c	.?AVCInvalidArgException@@
1010cfe8	.?AVCOleException@@
1010d004	.PAVCOleException@@
1010d020	.?AVCAfxStringMgr@@
1010d03c	.?AUIAtlStringMgr@ATL@@
1010d05c	.?AV?$CTypedPtrArray@VCObArray@@PAVCBitmap@@@@
1010d094	.?AVCObArray@@
1010d0ac	.?AVCMenu@@
1010d0c0	.?AV?$CArray@PAUHWND__@@PAU1@@@
1010d0e8	.?AV?$CList@PAUHWND__@@PAU1@@@
1010d120	.?AV_AFX_THREAD_STATE@@
1010d140	.?AVAFX_MODULE_THREAD_STATE@@
1010d168	.?AVAFX_MODULE_STATE@@
1010d188	.?AVCDllIsolationWrapperBase@@
1010d1b0	.?AVCComCtlWrapper@@
1010d1d0	.?AVCCommDlgWrapper@@
1010d1f0	.?AV_AFX_BASE_MODULE_STATE@@
1010d218	.PAVCResourceException@@
1010d23c	.?AVCResourceException@@
1010d260	.?AVCUserException@@
1010d280	.?AVCDC@@
1010d294	.?AVCClientDC@@
1010d2ac	.?AVCWindowDC@@
1010d2c4	.?AVCPaintDC@@
1010d2dc	.?AVCChevronOwnerDrawMenu@@
1010d300	.?AVCToolTipCtrl@@
1010d330	.?AVCImageList@@
1010d34c	.?AVCRgn@@
1010d3ec	.?AVCArchiveException@@
1010d40c	.PAVCArchiveException@@
1010d42c	.?AVCFileDialog@@
1010d448	.?AVCCommonDialog@@
1010d464	.?AVIControlSiteFactory@@
1010d488	.?AV?$CList@PAVIControlSiteFactory@@PAV1@@@
1010d4bc	.?AVCOleControlSiteFactory@@
1010d4e4	.?AVCControlSiteFactoryMgr@@
1010d50c	.?AVCOccManager@@
1010d528	.?AUCThreadData@@
1010d544	.?AVCHandleMap@@
1010d560	.?AVCMapPtrToPtr@@
1010d57c	.?AVCPtrList@@
1010d594	.?AVCFixedStringMgr@ATL@@
1010d5b8	.?AV?$CFixedStringT@V?$CStringT@_WV?$StrTraitMFC@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@$0BAA@@ATL@@
1010d620	.?AV?$CStringT@_WV?$StrTraitMFC@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@
1010d66c	.?AV?$CSimpleStringT@_W$0A@@ATL@@
1010d6bc	.?AVCMapStringToPtr@@
1010d6dc	.?AVCPtrArray@@
1010d6f4	.?AU_AFX_PROPPAGEFONTINFO@@
1010d718	.?AVCArchiveStream@@
1010d738	.?AUIStream@@
1010d750	.?AUISequentialStream@@
1010d770	.?AVCFile@@
1010d784	.?AVCFileException@@
1010d7a4	.PAVCFileException@@
1010d7cc	.?AVCEnumUnknown@@
1010d7e8	.?AVCEnumArray@@
1010d808	.?AV?$_CTypedPtrList@VCPtrList@@PAUCOleControlSiteOrWnd@@@@
1010d850	.?AV?$CTypedPtrList@VCPtrList@@PAUCOleControlSiteOrWnd@@@@
1010d894	.?AVCOleControlContainer@@
1010d8b8	.?AVXOleContainer@COleControlContainer@@
1010d8ec	.?AUIOleContainer@@
1010d908	.?AUIParseDisplayName@@
1010d928	.?AVXOleIPFrame@COleControlContainer@@
1010d958	.?AUIOleInPlaceFrame@@
1010d978	.?AUIOleInPlaceUIWindow@@
1010d99c	.?AVCDataSourceControl@@
1010d9c0	.?AUINotifyDBEvents@@
1010d9e0	.?AVXOleClientSite@COleControlSite@@
1010da10	.?AUIOleClientSite@@
1010da30	.?AVXOleControlSite@COleControlSite@@
1010da60	.?AUIOleControlSite@@
1010da80	.?AVXAmbientProps@COleControlSite@@
1010daac	.?AVXPropertyNotifySink@COleControlSite@@
1010dae0	.?AUIPropertyNotifySink@@
1010db04	.?AVXEventSink@COleControlSite@@
1010db30	.?AVXBoundObjectSite@COleControlSite@@
1010db60	.?AUIBoundObjectSite@@
1010db80	.?AVXNotifyDBEvents@COleControlSite@@
1010dbb0	.?AVXRowsetNotify@COleControlSite@@
1010dbdc	.?AUIRowsetNotify@@
1010dbf8	.?AVXOleIPSite@COleControlSite@@
1010dc24	.?AUIOleInPlaceSiteWindowless@@
1010dc4c	.?AUIOleInPlaceSiteEx@@
1010dc6c	.?AUIOleInPlaceSite@@
1010dc8c	.?AVCOleControlSite@@
1010dcac	.?AVCMemFile@@
1010dce0	.?AVCByteArray@@
1010dcfc	.?AV?$CArray@W4LoadArrayObjType@CArchive@@ABW412@@@
1010dd38	.?AV?$CArray@VCVariantBoolPair@@ABV1@@@
1010dd68	.?AVCOleDispatchException@@
